"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","Link"
"CODWR","1070","Colorado Division of Water Resources","NHP-FR-051","40.593439","-102.437157","NAD83","Digitized","10 m","3850","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","0","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/1070"
"CODWR","1072","Colorado Division of Water Resources","NHP-FR-062","40.639552","-102.150017","NAD83","GPS","10 m","3655","1","Feet","NAVD88","Original database","1 m","276","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1072"
"CODWR","1067","Colorado Division of Water Resources","NHP-FR-016","40.497679","-102.330543","NAD83","GPS","10 m","3780","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","294","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1067"
"CODWR","1420","Colorado Division of Water Resources","NHP-FR-064","40.664527","-102.213773","NAD83","GPS","10 m","3705","1","Feet","NAVD88","Original database","1 m","206","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1420"
"CODWR","1069","Colorado Division of Water Resources","NHP-FR-018","40.490382","-102.33049","NAD83","GPS","10 m","3850","1","Feet","NAVD88","Original database","1 m","321","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1069"
"CODWR","1101","Colorado Division of Water Resources","NHP-FR-011","40.48582","-102.306263","NAD83","GPS","10 m","3758","1","Feet","NAVD88","Original database","1 m","250","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1101"
"CODWR","1102","Colorado Division of Water Resources","NHP-FR-010","40.494008","-102.308212","NAD83","GPS","10 m","3758","1","Feet","NAVD88","GPS","1 m","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1102"
"CODWR","1103","Colorado Division of Water Resources","NHP-FR-012","40.480502","-102.367025","NAD83","GPS","10 m","3760","1","Feet","NAVD88","Original database","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1103"
"CODWR","454","Colorado Division of Water Resources","NHP-FR-025","40.44971","-102.526489","NAD83","Digitized","10 m","3939.43","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/454"
"CODWR","462","Colorado Division of Water Resources","NHP-FR-037","40.567216","-102.172409","NAD83","User supplied","15 m","3653.06","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","274","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/462"
"CODWR","1057","Colorado Division of Water Resources","NHP-FR-084","40.709076","-102.607438","NAD83","GPS","10 m","4015","1","Feet","NAVD88","Original database","1 m","288","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1057"
"CODWR","471","Colorado Division of Water Resources","NHP-FR-046","40.57277","-102.29741","NAD83","User supplied","15 m","3758.44","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/471"
"CODWR","476","Colorado Division of Water Resources","NHP-FR-052","40.570268","-102.495746","NAD83","User supplied","15 m","3913.21","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","182","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Domestic, Stock","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/476"
"CODWR","1065","Colorado Division of Water Resources","NHP-FR-060","40.639536","-102.122527","NAD83","GPS","10 m","3645","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","210","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1065"
"CODWR","1066","Colorado Division of Water Resources","NHP-FR-041","40.535901","-102.129094","NAD83","GPS","10 m","3614","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","278","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1066"
"CODWR","453","Colorado Division of Water Resources","NHP-FR-024","40.449996","-102.514367","NAD83","User supplied","15 m","3916.68","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/453"
"CODWR","455","Colorado Division of Water Resources","NHP-FR-031","40.556389","-102.080474","NAD83","User supplied","15 m","3585.48","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/455"
"CODWR","456","Colorado Division of Water Resources","NHP-FR-032","40.534727","-102.057415","NAD83","User supplied","15 m","3556.48","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","261","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/456"
"CODWR","1073","Colorado Division of Water Resources","NHP-FR-059","40.645572","-102.200963","NAD83","GPS","10 m","3695","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","222","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1073"
"CODWR","494","Colorado Division of Water Resources","NHP-FR-079","40.721394","-102.359089","NAD83","User supplied","15 m","3845.56","1","Feet","NAVD88","Original database","1 m","210","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/494"
"CODWR","1074","Colorado Division of Water Resources","NHP-FR-015","40.439774","-102.227832","NAD83","GPS","10 m","3708","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","400","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1074"
"CODWR","49521","Colorado Division of Water Resources","NHP-FR-026","40.457319","-102.631845","NAD83","GPS","10 m","4033","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/49521"
"CODWR","149868","Colorado Division of Water Resources","NHP-FR-077","40.745882","-102.065718","NAD83","GPS","10 m","3606","1","Feet","NAVD88","GPS","1 m","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149868"
"CODWR","149798","Colorado Division of Water Resources","NHP-FR-009","40.507357","-102.243682","NAD83","Digitized","10 m","3711","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","321","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149798"
"CODWR","149799","Colorado Division of Water Resources","NHP-FR-006","40.471663","-102.143322","NAD83","Digitized","10 m","3660","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","370","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149799"
"CODWR","1068","Colorado Division of Water Resources","NHP-FR-017","40.504379","-102.333994","NAD83","GPS","10 m","3800","1","Feet","NAVD88","Original database","1 m","293","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1068"
"CODWR","479","Colorado Division of Water Resources","NHP-FR-058","40.617773","-102.084351","NAD83","User supplied","15 m","3604.47","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","245","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/479"
"CODWR","487","Colorado Division of Water Resources","NHP-FR-068","40.683048","-102.451022","NAD83","User supplied","15 m","3898.96","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","288","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/487"
"CODWR","490","Colorado Division of Water Resources","NHP-FR-072","40.624157","-102.637137","NAD83","User supplied","15 m","4035.06","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","173","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/490"
