"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","Link"
"CODWR","648","Colorado Division of Water Resources","NHP-WC-012","39.901717","-103.145468","NAD83","Digitized","10 m","4661.08","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","342","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/648"
"CODWR","656","Colorado Division of Water Resources","NHP-WC-019","39.817761","-103.215773","NAD83","User supplied","15 m","4812.94","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","130","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Domestic, Stock","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/656"
"CODWR","408","Colorado Division of Water Resources","NHP-WY-034","40.143317","-102.947715","NAD83","User supplied","15 m","4344.68","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","297","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/408"
"CODWR","629","Colorado Division of Water Resources","NHP-WC-001","40.166653","-103.033835","NAD83","User supplied","15 m","4427.04","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","157","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/629"
"CODWR","638","Colorado Division of Water Resources","NHP-WC-006","39.961101","-103.130223","NAD83","User supplied","15 m","4630.92","1","Feet","NAVD88","USGS 30-meter DEM","1 m","140","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/638"
"CODWR","640","Colorado Division of Water Resources","NHP-WC-007","39.904162","-102.993284","NAD83","User supplied","15 m","4489.15","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","212","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/640"
"CODWR","643","Colorado Division of Water Resources","NHP-WC-009","39.908604","-103.071335","NAD83","User supplied","15 m","4557.21","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","296","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/643"
"CODWR","644","Colorado Division of Water Resources","NHP-WC-010","39.909434","-103.120223","NAD83","User supplied","15 m","4630.24","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/644"
"CODWR","645","Colorado Division of Water Resources","NHP-WC-011","39.894154","-103.128009","NAD83","User supplied","15 m","4642.26","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","278","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/645"
"CODWR","651","Colorado Division of Water Resources","NHP-WC-014","39.802772","-102.845503","NAD83","User supplied","15 m","4399","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","216","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/651"
"CODWR","735","Colorado Division of Water Resources","NHP-AR-074","39.643205","-102.807092","NAD83","GPS","10 m","4407.01","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","174","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/735"
"CODWR","736","Colorado Division of Water Resources","NHP-AR-075","39.654622","-102.86179","NAD83","GPS","10 m","4444.04","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","56","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/736"
"CODWR","737","Colorado Division of Water Resources","NHP-AR-077","39.629816","-102.858651","NAD83","GPS","10 m","4468.04","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","107","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/737"
"CODWR","740","Colorado Division of Water Resources","NHP-AR-088","39.627481","-102.992181","NAD83","GPS","10 m","4586.38","1","Feet","NAVD88","Original database","1 m","56","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/740"
"CODWR","746","Colorado Division of Water Resources","NHP-AR-095","39.621177","-103.367758","NAD83","GPS","10 m","5148.52","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","135","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/746"
"CODWR","149876","Colorado Division of Water Resources","NHP-AR-079","39.615175","-102.817005","NAD83","GPS","10 m","4433","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","242","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149876"
"CODWR","659","Colorado Division of Water Resources","NHP-WC-021","39.700547","-102.98856","NAD83","User supplied","15 m","4606.17","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","76","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/659"
"CODWR","660","Colorado Division of Water Resources","NHP-WC-022","39.741655","-103.044945","NAD83","User supplied","15 m","4620.23","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","74","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/660"
"CODWR","663","Colorado Division of Water Resources","NHP-WC-024","39.703325","-103.273562","NAD83","User supplied","15 m","4937.45","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","72","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/663"
"CODWR","399","Colorado Division of Water Resources","NHP-WY-066","40.29388","-102.872448","NAD83","User supplied","15 m","4266.88","1","Feet","NAVD88","Original database","1 m","245","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/399"
"CODWR","392","Colorado Division of Water Resources","NHP-WY-078","39.979714","-102.807997","NAD83","User supplied","15 m","4279.94","1","Feet","NAVD88","Original database","1 m","400","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/392"
"CODWR","149831","Colorado Division of Water Resources","NHP-WY-080","39.984025","-102.941352","NAD83","GPS","10 m","4400","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149831"
"CODWR","345","Colorado Division of Water Resources","NHP-WY-001","40.079712","-102.636882","NAD83","User supplied","15 m","4057","1","Feet","NAVD88","GPS","1 m","314","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/345"
"CODWR","149858","Colorado Division of Water Resources","NHP-AR-085","39.654371","-102.940062","NAD83","GPS","10 m","4514","1","Feet","NAVD88","Original database","1 m","43","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/149858"
"CODWR","149881","Colorado Division of Water Resources","NHP-AR-078","39.636788","-102.816512","NAD83","Digitized","10 m","4414","1","Feet","NAVD88","Original database","1 m","204","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149881"
"CODWR","405","Colorado Division of Water Resources","NHP-WY-079","39.99943","-102.94077","NAD83","User supplied","15 m","4401.23","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","307","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/405"
"CODWR","739","Colorado Division of Water Resources","NHP-AR-086","39.645781","-102.963696","NAD83","GPS","10 m","4551","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","50","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Permitted for irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/739"
"CODWR","396","Colorado Division of Water Resources","NHP-WY-030","40.135819","-102.800767","NAD83","User supplied","15 m","4187","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","353","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/396"
